Date,Close/Last,Open,High,Low
03/15/2016,1488.62,1491.92,1504.29,1486.65
03/14/2016,1506.28,1499.71,1507.36,1488.25
03/11/2016,1485.86,1485.21,1487.40,1463.40
03/10/2016,1456.28,1497.47,1507.44,1456.28
03/09/2016,1474.83,1478.29,1480.39,1464.41
03/08/2016,1464.45,1472.56,1480.82,1456.66
03/07/2016,1483.43,1477.18,1487.42,1474.75
03/04/2016,1482.76,1486.04,1497.00,1453.34
03/03/2016,1457.46,1456.90,1470.81,1454.44
03/02/2016,1462.30,1462.69,1483.52,1451.86
03/01/2016,1464.41,1451.19,1465.09,1433.17
02/29/2016,1446.58,1442.65,1447.86,1423.62
02/26/2016,1445.59,1448.38,1448.98,1431.11
02/25/2016,1426.39,1424.03,1427.82,1397.93
02/24/2016,1396.66,1405.84,1437.89,1391.67
02/23/2016,1437.50,1450.11,1451.41,1430.02
02/22/2016,1445.52,1442.79,1445.68,1416.31
02/19/2016,1410.70,1412.17,1429.34,1405.54
02/18/2016,1420.31,1429.70,1433.17,1411.06
02/17/2016,1413.33,1404.00,1413.33,1377.77
02/16/2016,1373.18,1377.22,1401.07,1368.56
02/12/2016,1382.18,1328.70,1382.18,1331.82
02/11/2016,1298.86,1310.69,1344.00,1290.89
02/10/2016,1343.87,1339.44,1353.87,1305.86
02/09/2016,1306.94,1290.31,1329.31,1289.30
02/08/2016,1323.14,1345.36,1391.22,1321.25
02/05/2016,1386.08,1397.10,1406.05,1385.31
02/04/2016,1398.23,1383.11,1416.15,1377.30
02/03/2016,1397.03,1417.39,1434.57,1385.53
02/02/2016,1432.92,1438.63,1455.33,1427.98
02/01/2016,1455.96,1451.46,1483.11,1447.54
01/29/2016,1472.30,1463.03,1472.30,1442.15
01/28/2016,1442.00,1449.94,1482.99,1434.09
01/27/2016,1476.85,1470.59,1484.25,1462.75
01/26/2016,1476.25,1466.45,1477.91,1435.37
01/25/2016,1460.92,1457.11,1476.02,1452.93
01/22/2016,1459.88,1455.86,1465.10,1428.89
01/21/2016,1414.13,1414.45,1420.29,1380.10
01/20/2016,1379.81,1398.13,1427.39,1377.36
01/19/2016,1429.57,1436.48,1437.71,1409.37
01/15/2016,1403.43,1401.60,1419.41,1391.52
01/14/2016,1449.28,1447.79,1472.57,1429.53
01/13/2016,1480.25,1492.54,1501.02,1476.13
01/12/2016,1472.75,1483.64,1486.83,1453.44
01/11/2016,1460.24,1469.68,1474.60,1453.62
01/08/2016,1464.43,1488.88,1497.30,1464.43
01/07/2016,1477.58,1463.97,1503.90,1450.28
01/06/2016,1508.99,1506.89,1515.43,1505.33
01/05/2016,1513.57,1511.49,1533.91,1502.96
01/04/2016,1513.48,1523.17,1549.05,1509.97
12/31/2015,1558.18,1555.02,1558.18,1552.89
12/30/2015,1554.83,1556.21,1566.88,1552.25
12/29/2015,1563.36,1560.22,1563.36,1542.11
12/28/2015,1540.16,1541.42,1550.42,1537.23
12/25/2015,1547.01,0.00,0.00,0.00
12/24/2015,1547.01,1546.36,1554.73,1533.31
12/23/2015,1546.39,1540.79,1546.39,1514.21
12/22/2015,1511.77,1515.44,1525.09,1504.55
12/21/2015,1515.86,1527.18,1536.96,1515.04
12/18/2015,1517.33,1515.83,1533.71,1509.85
12/17/2015,1535.03,1542.41,1551.68,1522.14
12/16/2015,1516.95,1524.97,1528.63,1510.00
12/15/2015,1513.29,1501.45,1514.57,1469.77
12/14/2015,1469.63,1479.30,1500.64,1469.02
12/11/2015,1482.62,1500.37,1520.92,1482.62
12/10/2015,1521.29,1521.74,1533.67,1517.78
12/09/2015,1531.27,1525.66,1552.02,1521.97
12/08/2015,1542.70,1549.79,1577.53,1538.68
12/07/2015,1577.92,1585.41,1593.81,1571.46
12/04/2015,1566.12,1561.22,1575.42,1552.88
12/03/2015,1577.77,1589.60,1624.75,1575.56
12/02/2015,1615.63,1607.44,1619.02,1602.93
12/01/2015,1605.01,1612.98,1616.50,1600.98
11/30/2015,1604.97,1604.24,1608.99,1580.23
11/27/2015,1586.57,1587.65,1590.20,1573.19
11/26/2015,1582.78,0.00,0.00,0.00
11/25/2015,1582.78,1570.82,1585.59,1570.56
11/24/2015,1551.05,1549.37,1577.64,1547.99
11/23/2015,1578.50,1576.21,1580.91,1569.62
11/20/2015,1582.31,1577.75,1583.91,1563.99
11/19/2015,1569.82,1577.46,1589.68,1566.33
11/18/2015,1569.23,1571.97,1573.05,1561.65
11/17/2015,1568.87,1563.60,1568.87,1535.65
11/16/2015,1534.69,1531.91,1541.00,1514.86
11/13/2015,1529.14,1531.26,1546.42,1523.32
11/12/2015,1550.26,1557.66,1569.24,1546.34
11/11/2015,1563.15,1565.67,1567.16,1546.90
11/10/2015,1547.21,1547.91,1559.94,1539.26
11/09/2015,1554.88,1567.35,1575.12,1554.88
11/06/2015,1566.93,1563.16,1575.52,1551.09
11/05/2015,1559.79,1569.49,1570.94,1554.54
11/04/2015,1557.46,1557.58,1562.27,1541.62
11/03/2015,1540.39,1531.94,1540.40,1526.13
11/02/2015,1528.65,1527.91,1536.13,1508.60
10/30/2015,1521.23,1525.95,1532.92,1519.27
10/29/2015,1521.04,1523.04,1537.74,1513.89
10/28/2015,1538.60,1523.70,1538.68,1513.56
10/27/2015,1517.10,1519.24,1527.17,1514.80
10/26/2015,1528.20,1531.03,1538.27,1523.51
10/23/2015,1530.26,1528.70,1532.76,1504.14
10/22/2015,1502.21,1481.40,1502.90,1458.81
10/21/2015,1472.14,1478.95,1485.17,1464.13
10/20/2015,1485.87,1485.66,1496.79,1478.19
10/19/2015,1487.20,1486.09,1495.12,1479.35
10/16/2015,1480.70,1475.96,1491.89,1471.26
10/15/2015,1469.75,1469.81,1491.89,1462.86
10/14/2015,1463.24,1471.74,1490.38,1462.44
10/13/2015,1491.44,1487.51,1512.41,1484.79
10/12/2015,1509.30,1504.21,1523.64,1501.42
10/09/2015,1506.59,1511.64,1514.27,1497.48
10/08/2015,1498.49,1493.16,1502.30,1488.11
10/07/2015,1495.14,1503.72,1512.16,1495.14
10/06/2015,1499.03,1497.85,1506.55,1481.06
10/05/2015,1491.97,1486.57,1491.97,1447.45
10/02/2015,1446.80,1443.71,1466.52,1431.84
10/01/2015,1444.87,1454.20,1472.77,1440.43
09/30/2015,1448.09,1444.69,1450.74,1419.42
09/29/2015,1418.37,1420.62,1428.59,1394.11
09/28/2015,1421.47,1441.56,1462.97,1421.47
09/25/2015,1453.36,1455.24,1458.97,1415.40
09/24/2015,1412.46,1426.58,1456.05,1409.95
09/23/2015,1455.18,1464.06,1466.32,1447.48
09/22/2015,1456.28,1460.94,1499.66,1315.03
09/21/2015,1497.38,1497.67,1501.86,1475.33
09/18/2015,1480.96,1481.88,1508.00,1474.17
09/17/2015,1507.07,1504.46,1512.46,1503.44
09/16/2015,1507.85,1504.51,1511.70,1492.38
09/15/2015,1493.27,1485.99,1498.89,1478.69
09/14/2015,1489.71,1493.39,1513.48,1487.95
09/11/2015,1507.15,1504.11,1513.34,1499.84
09/10/2015,1511.32,1507.27,1522.77,1505.86
09/09/2015,1524.08,1536.07,1538.29,1499.67
09/08/2015,1498.96,1505.13,1507.77,1476.43
09/07/2015,1476.31,0.00,0.00,0.00
09/04/2015,1476.31,1474.71,1490.72,1472.54
09/03/2015,1514.47,1508.44,1519.61,1472.07
09/02/2015,1473.08,1472.36,1480.49,1458.64
09/01/2015,1460.37,1461.34,1491.84,1453.30
08/31/2015,1494.10,1492.90,1501.91,1484.83
08/28/2015,1501.62,1489.90,1505.07,1482.86
08/27/2015,1495.29,1490.31,1498.63,1445.38
08/26/2015,1442.21,1463.46,1469.69,1420.14
08/25/2015,1460.75,1469.53,1478.53,1410.51
08/24/2015,1409.27,1469.53,1478.53,1410.51
08/21/2015,1488.53,1505.01,1524.56,1488.53
08/20/2015,1528.38,1547.64,1564.43,1525.07
08/19/2015,1562.82,1575.11,1597.48,1562.48
08/18/2015,1597.84,1597.01,1601.76,1588.82
08/17/2015,1593.18,1583.52,1605.15,1577.85
08/14/2015,1587.39,1587.18,1593.97,1583.37
08/13/2015,1585.88,1585.23,1592.84,1551.22
08/12/2015,1550.34,1564.12,1593.70,1548.49
08/11/2015,1592.01,1593.33,1611.66,1588.67
08/10/2015,1613.36,1602.60,1613.36,1585.33
08/07/2015,1591.08,1603.11,1614.37,1591.08
08/06/2015,1612.58,1621.70,1637.41,1611.33
08/05/2015,1635.11,1633.48,1636.14,1621.73
08/04/2015,1621.93,1621.56,1627.82,1617.61
08/03/2015,1627.76,1625.42,1627.84,1614.15
07/31/2015,1613.67,1607.31,1616.04,1602.25
07/30/2015,1607.89,1608.13,1616.16,1596.30
07/29/2015,1598.13,1589.30,1599.69,1585.73
07/28/2015,1586.88,1591.54,1599.91,1580.05
07/27/2015,1583.71,1590.88,1613.96,1581.33
07/24/2015,1615.22,1622.75,1636.12,1614.38
07/23/2015,1620.30,1621.26,1642.55,1618.22
07/22/2015,1627.16,1631.05,1639.90,1626.56
07/21/2015,1639.88,1652.76,1670.97,1638.25
07/20/2015,1663.16,1667.28,1668.78,1641.42
07/17/2015,1642.30,1651.60,1655.53,1641.37
07/16/2015,1647.40,1647.72,1653.13,1617.55
07/15/2015,1616.32,1614.57,1617.14,1607.78
07/14/2015,1618.28,1607.12,1618.46,1603.54
07/13/2015,1619.33,1606.22,1619.33,1586.00
07/10/2015,1587.67,1583.60,1587.67,1547.66
07/09/2015,1549.06,1550.20,1551.20,1517.16
07/08/2015,1518.43,1520.91,1522.40,1503.15
07/07/2015,1516.11,1537.01,1543.14,1516.11
07/06/2015,1534.40,1532.57,1550.41,1524.59
07/03/2015,1550.55,0.00,0.00,0.00
07/02/2015,1550.55,1563.38,1561.86,1543.88
07/01/2015,1582.26,1563.38,1583.65,1557.81
06/30/2015,1552.32,1566.72,1573.19,1549.54
06/29/2015,1570.07,1578.48,1611.53,1548.81
06/26/2015,1607.74,1607.03,1613.96,1591.02
06/25/2015,1606.74,1608.69,1621.43,1598.94
06/24/2015,1611.67,1610.98,1625.73,1608.31
06/23/2015,1622.45,1625.00,1630.66,1612.32
06/22/2015,1608.78,1597.49,1608.93,1565.15
06/19/2015,1565.53,1569.32,1572.46,1565.04
06/18/2015,1562.38,1553.48,1570.26,1538.88
06/17/2015,1567.69,1568.88,1589.56,1563.42
06/16/2015,1584.13,1574.97,1586.45,1553.84
06/15/2015,1573.30,1581.14,1603.49,1569.88
06/12/2015,1603.99,1609.95,1621.16,1598.07
06/11/2015,1610.95,1618.60,1622.33,1601.34
06/10/2015,1602.85,1586.44,1604.37,1565.53
06/09/2015,1573.22,1575.80,1582.39,1556.26
06/08/2015,1577.92,1584.71,1602.71,1577.35
06/05/2015,1600.51,1600.76,1616.90,1596.15
06/04/2015,1619.46,1614.63,1627.98,1599.94
06/03/2015,1625.36,1631.14,1634.42,1619.96
06/02/2015,1620.16,1626.08,1643.08,1616.46
06/01/2015,1636.61,1639.21,1642.95,1628.46
05/29/2015,1627.26,1643.43,1664.46,1627.18
05/28/2015,1659.41,1661.61,1667.42,1651.86
05/27/2015,1666.15,1653.33,1666.23,1645.61
05/26/2015,1647.88,1662.65,1667.37,1646.26
05/25/2015,1653.34,0.00,0.00,0.00
05/22/2015,1653.34,1652.41,1655.31,1645.42
05/21/2015,1645.83,1640.22,1647.16,1631.11
05/20/2015,1637.97,1628.44,1638.21,1624.72
05/19/2015,1627.18,1624.10,1627.18,1604.18
05/18/2015,1602.22,1594.82,1604.52,1589.02
05/15/2015,1586.54,1592.56,1603.93,1584.12
05/14/2015,1592.55,1592.55,1603.97,1590.47
05/13/2015,1597.48,1600.19,1604.90,1586.05
05/12/2015,1587.26,1589.75,1614.33,1578.79
05/11/2015,1615.63,1611.12,1621.62,1606.03
05/08/2015,1611.07,1593.32,1613.52,1578.21
05/07/2015,1574.97,1574.32,1582.79,1545.60
05/06/2015,1568.79,1576.10,1589.08,1561.58
05/05/2015,1578.52,1593.70,1626.52,1578.52
05/04/2015,1615.85,1621.35,1622.08,1601.09
05/01/2015,1599.98,1602.14,1606.67,1598.26
04/30/2015,1603.54,1609.19,1622.28,1591.87
04/29/2015,1622.08,1633.32,1668.99,1618.58
04/28/2015,1653.49,1658.57,1694.80,1643.25
04/27/2015,1695.26,1692.69,1696.17,1676.71
04/24/2015,1677.86,1677.02,1683.76,1670.74
04/23/2015,1671.52,1664.73,1705.29,1661.96
04/22/2015,1693.92,1693.46,1716.94,1684.21
04/21/2015,1698.56,1694.20,1700.87,1670.40
04/20/2015,1669.92,1672.80,1677.03,1650.11
04/17/2015,1650.99,1658.44,1692.20,1650.99
04/16/2015,1693.94,1692.29,1706.09,1690.53
04/15/2015,1702.76,1710.23,1711.57,1693.54
04/14/2015,1694.02,1701.39,1707.12,1690.62
04/13/2015,1702.53,1696.47,1703.85,1693.73
04/10/2015,1700.03,1693.51,1700.05,1684.48
04/09/2015,1684.45,1676.83,1684.45,1672.43
04/08/2015,1672.51,1673.91,1677.95,1668.97
04/07/2015,1674.11,1672.01,1676.36,1654.69
04/06/2015,1654.50,1652.11,1659.71,1651.21
04/03/2015,1652.17,0.00,0.00,0.00
04/02/2015,1652.17,1653.93,1659.63,1649.91
04/01/2015,1656.30,1658.16,1665.98,1640.69
03/31/2015,1654.04,1652.70,1672.93,1648.66
03/30/2015,1666.64,1657.10,1666.64,1638.13
03/27/2015,1639.30,1648.62,1656.86,1620.39
03/26/2015,1621.39,1613.82,1644.48,1603.95
03/25/2015,1645.14,1649.61,1659.37,1640.20
03/24/2015,1659.14,1652.97,1660.19,1642.45
03/23/2015,1650.08,1647.42,1658.99,1645.79
03/20/2015,1657.34,1654.06,1660.70,1649.50
03/19/2015,1661.92,1653.92,1664.30,1645.73
03/18/2015,1648.38,1641.81,1653.70,1638.81
03/17/2015,1640.70,1639.18,1662.98,1634.00
03/16/2015,1662.81,1648.98,1662.81,1638.21
03/13/2015,1641.03,1631.16,1643.12,1629.17
03/12/2015,1629.92,1629.27,1641.26,1625.21
03/11/2015,1632.42,1625.52,1635.32,1605.91
03/10/2015,1610.26,1609.55,1624.19,1603.30
03/09/2015,1614.31,1617.04,1618.26,1597.55
03/06/2015,1616.40,1622.89,1626.30,1613.82
03/05/2015,1617.51,1619.43,1621.90,1604.20
03/04/2015,1603.23,1592.52,1604.61,1585.86
03/03/2015,1599.65,1615.09,1619.04,1598.48
03/02/2015,1611.92,1606.43,1621.49,1602.29
02/27/2015,1612.51,1602.64,1615.00,1599.14
02/26/2015,1600.69,1597.02,1602.47,1586.15
02/25/2015,1586.13,1582.61,1588.17,1577.91
02/24/2015,1580.21,1576.86,1581.85,1568.22
02/23/2015,1574.61,1573.47,1579.16,1561.89
02/20/2015,1564.46,1558.58,1564.46,1544.29
02/19/2015,1549.14,1542.19,1549.65,1531.92
02/18/2015,1539.93,1535.81,1541.92,1525.96
02/17/2015,1524.71,1520.82,1524.80,1512.84
02/16/2015,1518.64,0.00,0.00,0.00
02/13/2015,1518.64,1514.48,1518.64,1511.22
02/12/2015,1501.10,1499.99,1503.75,1485.82
02/11/2015,1491.37,1494.27,1508.31,1490.60
02/10/2015,1507.44,1502.29,1509.62,1483.87
02/09/2015,1487.63,1480.63,1498.19,1478.55
02/06/2015,1498.25,1498.68,1502.58,1488.10
02/05/2015,1497.82,1499.29,1503.77,1492.62
02/04/2015,1496.32,1493.84,1508.11,1491.11
02/03/2015,1506.41,1502.44,1511.98,1496.22
02/02/2015,1496.29,1498.70,1510.68,1491.09
01/30/2015,1506.40,1508.48,1516.41,1503.05
01/29/2015,1504.91,1508.93,1513.61,1495.29
01/28/2015,1507.05,1508.83,1512.99,1488.87
01/27/2015,1486.58,1490.14,1506.39,1480.05
01/26/2015,1501.51,1495.83,1502.24,1477.37
01/23/2015,1488.08,1487.72,1492.52,1465.62
01/22/2015,1466.65,1443.44,1468.83,1437.07
01/21/2015,1434.66,1423.50,1434.66,1421.68
01/20/2015,1428.09,1433.22,1435.83,1423.02
01/19/2015,1420.07,0.00,0.00,0.00
01/16/2015,1420.07,1407.70,1424.05,1407.11
01/15/2015,1397.58,1382.01,1399.50,1353.43
01/14/2015,1370.84,1376.18,1392.85,1369.10
01/13/2015,1394.52,1389.13,1397.99,1371.03
01/12/2015,1373.81,1377.58,1381.41,1364.56
01/09/2015,1369.49,1380.74,1384.84,1364.51
01/08/2015,1379.28,1370.20,1380.59,1357.03
01/07/2015,1354.90,1368.23,1378.36,1354.90
01/06/2015,1377.97,1377.25,1379.97,1369.85
01/05/2015,1377.35,1378.58,1389.04,1373.56
01/02/2015,1383.58,1385.70,1394.31,1381.54
01/01/2015,1379.98,0.00,0.00,0.00
12/31/2014,1379.98,1386.50,1385.08,1379.98
12/30/2014,1383.85,1386.58,1389.67,1376.06
12/29/2014,1389.31,1382.49,1396.96,1377.06
12/26/2014,1380.52,1382.21,1384.38,1377.26
12/25/2014,1382.81,0.00,0.00,0.00
12/24/2014,1382.81,1383.86,1389.56,1377.35
12/23/2014,1386.69,1389.20,1391.78,1380.23
12/22/2014,1379.42,1379.46,1385.47,1374.70
12/19/2014,1376.15,1364.68,1386.51,1362.09
12/18/2014,1369.90,1364.85,1370.00,1337.63
12/17/2014,1330.59,1326.68,1334.82,1319.34
12/16/2014,1331.46,1312.03,1336.87,1298.17
12/15/2014,1333.68,1353.76,1370.27,1333.62
12/12/2014,1361.78,1375.61,1392.40,1361.78
12/11/2014,1394.27,1392.38,1401.15,1386.39
12/10/2014,1395.08,1404.68,1410.96,1391.99
12/09/2014,1397.76,1406.73,1419.29,1393.59
12/08/2014,1419.44,1419.05,1426.42,1415.07
12/05/2014,1425.62,1421.83,1425.99,1410.00
12/04/2014,1401.52,1407.43,1422.88,1401.32
12/03/2014,1416.14,1411.85,1416.56,1404.25
12/02/2014,1404.56,1408.20,1416.57,1404.25
12/01/2014,1403.48,1404.76,1406.01,1398.62
11/28/2014,1408.39,1403.79,1411.97,1402.26
11/27/2014,1411.87,0.00,0.00,0.00
11/26/2014,1411.87,1406.31,1414.17,1406.66
11/25/2014,1408.22,1408.54,1411.45,1401.49
11/24/2014,1403.15,1401.36,1403.15,1391.61
11/21/2014,1392.97,1393.46,1393.73,1369.28
11/20/2014,1367.25,1365.41,1372.68,1361.31
11/19/2014,1370.03,1374.79,1375.57,1369.31
11/18/2014,1374.13,1368.62,1374.13,1359.59
11/17/2014,1361.41,1356.14,1362.40,1348.82
11/14/2014,1359.76,1361.54,1371.35,1356.61
11/13/2014,1366.36,1361.58,1371.32,1359.69
11/12/2014,1357.38,1361.03,1374.45,1357.38
11/11/2014,1373.62,1373.93,1376.74,1365.78
11/10/2014,1366.33,1364.96,1366.56,1359.40
11/07/2014,1359.11,1367.94,1374.13,1353.96
11/06/2014,1368.49,1372.80,1377.30,1356.31
11/05/2014,1366.66,1363.53,1367.71,1351.49
11/04/2014,1348.01,1355.56,1359.87,1346.38
11/03/2014,1356.68,1360.58,1372.81,1355.21
10/31/2014,1367.36,1367.93,1373.68,1361.44
10/30/2014,1354.36,1339.56,1354.36,1332.82
10/29/2014,1332.73,1331.50,1335.64,1325.89
10/28/2014,1324.03,1318.06,1328.36,1315.28
10/27/2014,1323.40,1319.96,1346.38,1315.47
10/24/2014,1328.75,1330.83,1337.77,1324.00
10/23/2014,1335.17,1328.65,1336.18,1315.40
10/22/2014,1318.34,1315.02,1318.65,1302.04
10/21/2014,1306.06,1294.00,1306.06,1270.46
10/20/2014,1277.27,1271.89,1285.32,1264.56
10/17/2014,1281.51,1268.16,1281.51,1240.26
10/16/2014,1239.98,1220.07,1258.07,1214.47
10/15/2014,1242.07,1254.50,1281.44,1237.87
10/14/2014,1280.84,1274.06,1287.79,1261.84
10/13/2014,1276.18,1285.24,1286.64,1263.39
10/10/2014,1279.14,1287.55,1290.81,1271.92
10/09/2014,1300.43,1309.31,1328.38,1297.02
10/08/2014,1307.68,1311.45,1318.62,1304.02
10/07/2014,1324.91,1336.05,1351.98,1324.91
10/06/2014,1352.82,1363.89,1367.76,1352.82
10/03/2014,1354.59,1349.99,1354.72,1344.78
10/02/2014,1338.29,1359.32,1365.12,1338.29
10/01/2014,1365.25,1374.60,1382.14,1364.24
09/30/2014,1379.77,1371.73,1379.80,1364.61
09/29/2014,1365.42,1360.17,1371.50,1357.55
09/26/2014,1368.48,1360.17,1371.50,1357.55
09/25/2014,1365.58,1379.57,1383.36,1363.81
09/24/2014,1377.43,1374.59,1377.43,1367.93
09/23/2014,1372.74,1376.72,1387.29,1372.74
09/22/2014,1388.29,1391.73,1393.53,1383.68
09/19/2014,1390.45,1391.67,1395.26,1388.41
09/18/2014,1383.43,1381.96,1383.43,1371.70
09/17/2014,1367.97,1366.41,1369.33,1362.21
09/16/2014,1355.95,1354.13,1360.76,1349.91
09/15/2014,1361.11,1360.67,1362.07,1346.78
09/12/2014,1356.00,1357.20,1358.77,1354.31
09/11/2014,1350.64,1354.14,1360.91,1347.16
09/10/2014,1355.56,1350.28,1356.04,1342.45
09/09/2014,1351.54,1358.57,1359.08,1349.94
09/08/2014,1358.42,1355.92,1358.43,1347.89
09/05/2014,1350.53,1351.54,1363.91,1349.09
09/04/2014,1363.01,1359.82,1364.08,1350.33
09/03/2014,1355.25,1357.49,1359.17,1347.25
09/02/2014,1346.98,1345.21,1349.20,1342.38
09/01/2014,1344.77,0.00,0.00,0.00
08/29/2014,1344.77,1344.73,1349.98,1338.65
08/28/2014,1340.54,1339.42,1354.16,1336.83
08/27/2014,1354.89,1353.84,1355.44,1350.88
08/26/2014,1353.90,1352.65,1353.90,1346.77
08/25/2014,1352.43,1348.21,1352.43,1346.68
08/22/2014,1340.47,1340.56,1347.61,1337.32
08/21/2014,1345.24,1339.95,1345.30,1334.64
08/20/2014,1336.72,1333.23,1342.29,1330.42
08/19/2014,1337.21,1333.66,1337.22,1329.39
08/18/2014,1324.55,1321.27,1324.55,1317.80
08/15/2014,1307.98,1321.19,1323.71,1307.95
08/14/2014,1311.16,1308.05,1312.99,1306.01
08/13/2014,1313.10,1310.45,1314.99,1308.13
08/12/2014,1306.10,1309.26,1310.74,1304.33
08/11/2014,1308.77,1302.34,1309.11,1293.44
08/08/2014,1281.26,1282.19,1284.35,1268.45
08/07/2014,1292.42,1298.63,1305.99,1292.42
08/06/2014,1302.51,1300.68,1316.83,1298.00
08/05/2014,1324.94,1324.12,1326.98,1319.38
08/04/2014,1314.19,1320.00,1324.63,1313.64
08/01/2014,1314.63,1319.58,1333.72,1313.96
07/31/2014,1332.67,1334.15,1353.04,1331.71
07/30/2014,1349.84,1352.60,1356.11,1347.56
07/29/2014,1354.06,1355.22,1358.29,1351.63
07/28/2014,1353.39,1355.86,1361.50,1349.90
07/25/2014,1358.89,1359.89,1361.94,1353.27
07/24/2014,1354.69,1357.14,1358.45,1351.58
07/23/2014,1348.50,1349.41,1351.05,1344.01
07/22/2014,1347.70,1343.29,1348.36,1333.34
07/21/2014,1327.74,1328.84,1334.28,1324.72
07/18/2014,1332.72,1332.21,1334.84,1324.04
07/17/2014,1329.51,1332.03,1339.32,1329.51
07/16/2014,1338.66,1336.42,1338.66,1322.48
07/15/2014,1319.46,1323.30,1330.59,1315.76
07/14/2014,1326.03,1323.22,1326.49,1315.73
07/11/2014,1310.32,1309.34,1315.34,1307.01
07/10/2014,1307.84,1304.57,1319.98,1303.32
07/09/2014,1319.76,1317.81,1323.66,1314.52
07/08/2014,1318.93,1328.62,1339.23,1318.93
07/07/2014,1336.21,1336.96,1341.49,1335.25
07/04/2014,1340.09,0.00,0.00,0.00
07/03/2014,1340.09,1343.23,1349.92,1340.09
07/02/2014,1345.36,1345.80,1347.93,1341.54
07/01/2014,1339.75,1337.34,1339.75,1330.99
06/30/2014,1334.49,1333.26,1338.38,1330.41
06/27/2014,1333.04,1329.51,1333.05,1325.80
06/26/2014,1329.49,1333.35,1335.00,1324.55
06/25/2014,1330.70,1330.22,1343.00,1326.01
06/24/2014,1349.40,1349.01,1357.71,1347.77
06/23/2014,1355.24,1355.80,1357.37,1345.60
06/20/2014,1346.48,1348.02,1352.27,1346.48
06/19/2014,1350.92,1357.04,1361.41,1350.17
06/18/2014,1351.45,1358.58,1361.89,1351.45
06/17/2014,1357.68,1354.01,1363.30,1352.57
06/16/2014,1356.21,1353.79,1360.77,1351.99
06/13/2014,1359.21,1352.51,1360.87,1349.34
06/12/2014,1360.02,1358.61,1362.91,1357.74
06/11/2014,1357.12,1359.23,1366.57,1355.57
06/10/2014,1360.07,1356.36,1360.78,1350.52
06/09/2014,1353.74,1351.64,1353.74,1350.44
06/06/2014,1347.84,1345.56,1347.93,1342.89
06/05/2014,1338.40,1349.85,1351.47,1338.40
06/04/2014,1345.34,1340.10,1345.34,1333.70
